date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:33:17	5394/5394	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:16%20GMT	http://localhost/member.asp?action=view&memName=wangdi0514	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/member8dcb.html	(from http://localhost/member.asp)
22:33:17	5398/5398	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:16%20GMT	http://localhost/member.asp?action=view&memName=%E8%BF%B7%E8%8C%AB%E8%BF%B7%E6%83%98	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/member89a3.html	(from http://localhost/member.asp)
22:33:18	5807/5807	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:18%20GMT	http://localhost/member.asp?page=2	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/member4658.html	(from http://localhost/member.asp)
22:33:18	130/130	---M--	200	added ('OK')	image/gif	etag:%2202a70c93123c81:9cf%22	http://localhost/images/Cprevious.gif	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/images/Cprevious.gif	(from http://localhost/article.asp?id=2)
22:33:18	121/121	---M--	302	error ('Object%20moved')	text/html	date:Fri,%2012%20May%202017%2002:33:18%20GMT	http://localhost/article.asp?id=3	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/article.c3d708.delayed	(from http://localhost/article.asp?id=2)
22:33:19	4407/4407	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:19%20GMT	http://localhost/showmsg.asp	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/showmsg.html	(from http://localhost/article.asp?id=2)
22:33:19	129/129	---M--	200	added ('OK')	image/gif	etag:%22057a1ca3123c81:9cf%22	http://localhost/images/Cnext.gif	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/images/Cnext.gif	(from http://localhost/article.asp?id=2)
22:33:20	902/902	---M--	200	added ('OK')	image/gif	etag:%220c9105c3223c81:9cf%22	http://localhost/images/weather/hn2_cloudy.gif	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/images/weather/hn2_cloudy.gif	(from http://localhost/article.asp?id=2)
22:33:20	872/872	---M--	200	added ('OK')	image/gif	etag:%220bbe9543223c81:9cf%22	http://localhost/images/weather/hn2_t_cloudy.gif	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/images/weather/hn2_t_cloudy.gif	(from http://localhost/article.asp?id=2)
22:33:20	355/355	---M--	200	added ('OK')	image/gif	etag:%220d6859e3123c81:9cf%22	http://localhost/images/level5.gif	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/images/level5.gif	(from http://localhost/article.asp?id=2)
22:33:22	8857/8857	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20May%202017%2002:33:06%20GMT	http://www.265g.com/travianal/download/travianal1529.zip	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/www.265g.com/travianal/download/travianal1529.c9.delayed	(from http://localhost/article.asp?id=2)
22:33:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20May%202017%2002:33:07%20GMT	http://i.creativecommons.org/l/by-nc/2.5/ca/88x31.png	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/i.creativecommons.org/l/by-nc/2.5/ca/88x31.ca.delayed	(from http://localhost/article.asp?id=2)
22:33:22	1709/1709	---M--	200	added ('OK')	image/png	etag:%221419-4f0c8c2319f40%22	https://licensebuttons.net/l/by-nc/2.5/ca/88x31.png	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/licensebuttons.net/l/by-nc/2.5/ca/88x31.png	(from http://localhost/article.asp?id=2)
22:33:23	8857/8857	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20May%202017%2002:33:07%20GMT	http://www.265g.com/travianal/attachments/month_0710/42007102213929.rar	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/www.265g.com/travianal/attachments/month_0710/42007102213929.rar	(from http://localhost/article.asp?id=2)
22:33:23	3780/3780	---M--	404	error ('Object%20Not%20Found')	text/html	date:Fri,%2012%20May%202017%2002:33:23%20GMT	http://localhost/www.265g.com/travianal/images/download.gif	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/www.265g.com/travianal/images/download.cd.delayed	(from http://localhost/article.asp?id=2)
22:33:23	592/592	---M--	200	added ('OK')	image/gif	etag:%220d0dc73123c81:9cf%22	http://localhost/images/From.gif	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/images/From.gif	(from http://localhost/article.asp?id=2)
22:33:23	582/582	---M--	200	added ('OK')	image/gif	etag:%220e4aca53123c81:9cf%22	http://localhost/images/icon_trackback.gif	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/images/icon_trackback.gif	(from http://localhost/article.asp?id=2)
22:33:24	164/164	---M--	200	added ('OK')	text/xml	date:Fri,%2012%20May%202017%2002:33:24%20GMT	http://localhost/trackback.asp?tbID=2&action=view	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/trackback3760.asp	(from http://localhost/article.asp?id=2)
22:33:24	378/378	---M--	200	added ('OK')	image/gif	etag:%22033a48c3123c81:9cf%22	http://localhost/images/tag.gif	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/images/tag.gif	(from http://localhost/article.asp?id=2)
22:33:25	42216/42216	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:25%20GMT	http://localhost/article.asp?id=2&page=2	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/article96e2.html	(from http://localhost/article.asp?id=2)
22:33:26	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:25%20GMT	http://localhost/member.asp?action=view&memName=%E6%94%AF%E6%8C%81%E4%BD%9C%E8%80%85%E5%95%8A	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/member3906.html	(from http://localhost/article.asp?id=2)
22:33:27	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:27%20GMT	http://localhost/member.asp?action=view&memName=%E5%88%B6%E4%BD%9C%E8%80%85%E6%98%AF%E7%A5%9E	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/member9e63.html	(from http://localhost/article.asp?id=2)
22:33:27	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:27%20GMT	http://localhost/member.asp?action=view&memName=guest	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/member00fb.html	(from http://localhost/article.asp?id=2)
22:33:28	125/125	---M--	200	added ('OK')	image/gif	etag:%2202a70c93123c81:9cf%22	http://localhost/images/Cprevious1.gif	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/images/Cprevious1.gif	(from http://localhost/article.asp?id=1)
22:33:28	923/923	---M--	200	added ('OK')	image/gif	etag:%2209cdf5a3223c81:9cf%22	http://localhost/images/weather/hn2_flurries.gif	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/images/weather/hn2_flurries.gif	(from http://localhost/article.asp?id=1)
22:33:28	884/884	---M--	200	added ('OK')	image/gif	etag:%2208eb8533223c81:9cf%22	http://localhost/images/weather/hn2_t_flurries.gif	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/images/weather/hn2_t_flurries.gif	(from http://localhost/article.asp?id=1)
22:33:29	8857/8857	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20May%202017%2002:33:13%20GMT	http://www.265g.com/travianal/download/travianal152.zip	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/www.265g.com/travianal/download/travianal152.zip	(from http://localhost/article.asp?id=1)
22:33:29	8857/8857	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20May%202017%2002:33:13%20GMT	http://www.265g.com/travianal/download/travianal1521.zip	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/www.265g.com/travianal/download/travianal1521.zip	(from http://localhost/article.asp?id=1)
22:33:30	8857/8857	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20May%202017%2002:33:14%20GMT	http://www.265g.com/travianal/attachments/month_0710/42007102213928.rar	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/www.265g.com/travianal/attachments/month_0710/42007102213928.rar	(from http://localhost/article.asp?id=1)
22:33:30	164/164	---M--	200	added ('OK')	text/xml	date:Fri,%2012%20May%202017%2002:33:30%20GMT	http://localhost/trackback.asp?tbID=1&action=view	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/trackback4f46.asp	(from http://localhost/article.asp?id=1)
22:33:31	46890/46890	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:30%20GMT	http://localhost/article.asp?id=1&page=2	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/article1447.html	(from http://localhost/article.asp?id=1)
22:33:33	41927/41927	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:32%20GMT	http://localhost/article.asp?id=1&page=3	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/article6635.html	(from http://localhost/article.asp?id=1)
22:33:33	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:33%20GMT	http://localhost/member.asp?action=view&memName=KKC	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/memberbb05.html	(from http://localhost/article.asp?id=1)
22:33:34	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:33%20GMT	http://localhost/member.asp?action=view&memName=%E6%88%91%E6%9C%80%E5%96%9C%E6%AC%A2%E4%BD%9C%E8%80%85%E4%BA%86	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/member5d0b.html	(from http://localhost/article.asp?id=1)
22:33:34	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:34%20GMT	http://localhost/member.asp?action=view&memName=Lypch	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/member6cfe.html	(from http://localhost/article.asp?id=1)
22:33:35	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:34%20GMT	http://localhost/member.asp?action=view&memName=%E6%B8%B8%E5%AE%A2%E5%8F%91%E8%A8%80	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/member4b7e.html	(from http://localhost/article.asp?id=1)
22:33:35	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:34%20GMT	http://localhost/member.asp?action=view&memName=lypch	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/member252f.html	(from http://localhost/article.asp?id=1)
22:33:36	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:36%20GMT	http://localhost/member.asp?action=view&memName=Kyle	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/member6204.html	(from http://localhost/article.asp?id=1)
22:33:36	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:36%20GMT	http://localhost/member.asp?action=view&memName=firawk	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/member7cea.html	(from http://localhost/article.asp?id=1)
22:33:37	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:36%20GMT	http://localhost/member.asp?action=view&memName=bug	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/memberc55e.html	(from http://localhost/article.asp?id=1)
22:33:37	21506/21506	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:37%20GMT	http://localhost/default.asp?log_Year=2007&distype=normal	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default849a.html	(from http://localhost/default.asp?log_Year=2007)
22:33:38	20035/20035	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:37%20GMT	http://localhost/default.asp?log_Year=2007&distype=list	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/defaultab3d.html	(from http://localhost/default.asp?log_Year=2007)
22:33:39	18491/18491	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:37%20GMT	http://localhost/default.asp?log_Year=2007&log_Month=4	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default7223.html	(from http://localhost/default.asp?log_Year=2007)
22:33:39	18496/18496	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:39%20GMT	http://localhost/default.asp?log_Year=2007&log_Month=6	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default0ac5.html	(from http://localhost/default.asp?log_Year=2007)
22:33:40	21832/21832	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:39%20GMT	http://localhost/default.asp?log_Year=2007&log_Month=10&distype=normal	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/defaulte270.html	(from http://localhost/default.asp?log_Year=2007&log_Month=10)
22:33:41	20361/20361	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:40%20GMT	http://localhost/default.asp?log_Year=2007&log_Month=10&distype=list	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default2028.html	(from http://localhost/default.asp?log_Year=2007&log_Month=10)
22:33:42	18883/18883	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:41%20GMT	http://localhost/default.asp?log_Year=2007&log_Month=9	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default9caa.html	(from http://localhost/default.asp?log_Year=2007&log_Month=10)
22:33:42	18498/18498	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:42%20GMT	http://localhost/default.asp?log_Year=2007&log_Month=11	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default8274.html	(from http://localhost/default.asp?log_Year=2007&log_Month=10)
22:33:43	19897/19897	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:42%20GMT	http://localhost/default.asp?log_Year=2007&log_Month=10&log_Day=22	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default4375.html	(from http://localhost/default.asp?log_Year=2007&log_Month=10)
22:33:43	19892/19892	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:42%20GMT	http://localhost/default.asp?log_Year=2007&log_Month=10&log_Day=27	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/defaultf951.html	(from http://localhost/default.asp?log_Year=2007&log_Month=10)
22:33:44	8839/8839	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2012%20May%202017%2002:30:00%20GMT	http://www.265g.com/images/265g_logo.gif	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/www.265g.com/images/265g_logo.gif	(from http://localhost/bloglink.asp)
22:33:44	578/578	---M--	200	added ('OK')	image/gif	etag:%2201f5ae3123c81:9cf%22	http://localhost/images/html.gif	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/images/html.gif	(from http://localhost/bloglink.asp)
22:33:45	21529/21529	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:44%20GMT	http://localhost/default.asp?tag=Travian&distype=normal	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default1d8d.html	(from http://localhost/default.asp?tag=Travian)
22:33:46	20058/20058	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:45%20GMT	http://localhost/default.asp?tag=Travian&distype=list	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default58ed.html	(from http://localhost/default.asp?tag=Travian)
22:33:46	21535/21535	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:45%20GMT	http://localhost/default.asp?tag=Travianal&distype=normal	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/defaulte08e.html	(from http://localhost/default.asp?tag=Travianal)
22:33:47	20064/20064	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:47%20GMT	http://localhost/default.asp?tag=Travianal&distype=list	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default269b.html	(from http://localhost/default.asp?tag=Travianal)
22:33:48	21550/21550	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:47%20GMT	http://localhost/default.asp?tag=%E8%BE%85%E5%8A%A9&distype=normal	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default1b22.html	(from http://localhost/default.asp?tag=%E8%BE%85%E5%8A%A9)
22:33:49	20079/20079	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:48%20GMT	http://localhost/default.asp?tag=%E8%BE%85%E5%8A%A9&distype=list	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/defaulta606.html	(from http://localhost/default.asp?tag=%E8%BE%85%E5%8A%A9)
22:33:50	14879/14879	---M--	200	added ('OK')	application/x-javascript	etag:%22079ebc2e23c81:9cf%22	http://localhost/common/UBBCode_IE.js	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/common/UBBCode_IE.js	(from http://localhost/common/UBBCode.js)
22:33:50	8403/8403	---M--	200	added ('OK')	application/x-javascript	etag:%22079ebc2e23c81:9cf%22	http://localhost/common/UBBCode_Gecko.js	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/common/UBBCode_Gecko.js	(from http://localhost/common/UBBCode.js)
22:33:51	18524/18524	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:51%20GMT	http://localhost/default.asp?log_Year=2017&log_Month=2	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/defaultbe12.html	(from http://localhost/default.asp?log_Year=2017&log_Month=3)
22:33:52	18478/18478	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:52%20GMT	http://localhost/default.asp?log_Year=2017&log_Month=8	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default47f4.html	(from http://localhost/default.asp?log_Year=2017&log_Month=7)
22:33:53	24227/24227	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:52%20GMT	http://localhost/search.asp?SearchContent=&searchType=Comments&page=1	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/search2ac6.html	(from http://localhost/search.asp?SearchContent=&searchType=Comments&page=2)
22:33:54	5418/5418	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:54%20GMT	http://localhost/member.asp?action=view&memName=%23%23%23%23%23%23%23%23%23%23%23%23%23%23%23%23	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/member3139.html	(from http://localhost/member.asp?page=2)
22:33:54	313/313	---M--	200	added ('OK')	image/gif	etag:%220a698b13123c81:9cf%22	http://localhost/images/email.gif	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/images/email.gif	(from http://localhost/member.asp?page=2)
22:33:55	307/307	---M--	200	added ('OK')	image/gif	etag:%2206efc943123c81:9cf%22	http://localhost/images/oicq.gif	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/images/oicq.gif	(from http://localhost/member.asp?page=2)
22:33:56	13106/13106	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:55%20GMT	http://localhost/member.asp?page=1	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/member2679.html	(from http://localhost/member.asp?page=2)
22:33:56	2734/2734	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2012%20May%202017%2002:33:40%20GMT	http://www.265g.com/robots.txt		(from http://localhost/article.asp?id=2)
22:33:57	43753/43753	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:57%20GMT	http://localhost/article.asp?id=2&page=1	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/articlea4ec.html	(from http://localhost/article.asp?id=2&page=2)
22:33:57	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:57%20GMT	http://localhost/member.asp?action=view&memName=debug	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/membered44.html	(from http://localhost/article.asp?id=2&page=2)
22:33:59	44680/44680	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:59%20GMT	http://localhost/article.asp?id=1&page=1	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/article025f.html	(from http://localhost/article.asp?id=1&page=2)
22:33:59	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:33:59%20GMT	http://localhost/member.asp?action=view&memName=%E8%B0%A2%E8%B0%A2%E8%80%81%E5%A4%A7	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/member83a3.html	(from http://localhost/article.asp?id=1&page=2)
22:34:00	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:34:00%20GMT	http://localhost/member.asp?action=view&memName=NICE	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/memberae34.html	(from http://localhost/article.asp?id=1&page=2)
22:34:01	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:34:00%20GMT	http://localhost/member.asp?action=view&memName=%E5%BC%BA%E5%95%8A	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/memberae3c.html	(from http://localhost/article.asp?id=1&page=2)
22:34:01	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:34:01%20GMT	http://localhost/member.asp?action=view&memName=Lance	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/member08d6.html	(from http://localhost/article.asp?id=1&page=3)
22:34:02	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:34:01%20GMT	http://localhost/member.asp?action=view&memName=urrmz	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/member614c.html	(from http://localhost/article.asp?id=1&page=3)
22:34:02	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:34:01%20GMT	http://localhost/member.asp?action=view&memName=sonic	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/member001f.html	(from http://localhost/article.asp?id=1&page=3)
22:34:02	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:34:01%20GMT	http://localhost/member.asp?action=view&memName=turefox	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/member04de.html	(from http://localhost/article.asp?id=1&page=3)
22:34:03	18480/18480	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:34:03%20GMT	http://localhost/default.asp?log_Year=2007&log_Month=3	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/defaultab31.html	(from http://localhost/default.asp?log_Year=2007&log_Month=4)
22:34:04	18478/18478	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:34:03%20GMT	http://localhost/default.asp?log_Year=2007&log_Month=5	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default1d6d.html	(from http://localhost/default.asp?log_Year=2007&log_Month=4)
22:34:04	18476/18476	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:34:03%20GMT	http://localhost/default.asp?log_Year=2007&log_Month=7	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default63a9.html	(from http://localhost/default.asp?log_Year=2007&log_Month=6)
22:34:05	18479/18479	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:34:05%20GMT	http://localhost/default.asp?log_Year=2007&log_Month=8	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/defaultd3b3.html	(from http://localhost/default.asp?log_Year=2007&log_Month=9)
22:34:06	18869/18869	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:34:05%20GMT	http://localhost/default.asp?log_Year=2007&log_Month=12	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/defaultf641.html	(from http://localhost/default.asp?log_Year=2007&log_Month=11)
22:34:06	20562/20562	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:34:06%20GMT	http://localhost/default.asp?log_Year=2007&log_Month=10&log_Day=22&distype=normal	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default6f8a.html	(from http://localhost/default.asp?log_Year=2007&log_Month=10&log_Day=22)
22:34:07	19897/19897	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:34:06%20GMT	http://localhost/default.asp?log_Year=2007&log_Month=10&log_Day=22&distype=list	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default9dc7.html	(from http://localhost/default.asp?log_Year=2007&log_Month=10&log_Day=22)
22:34:08	20557/20557	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:34:07%20GMT	http://localhost/default.asp?log_Year=2007&log_Month=10&log_Day=27&distype=normal	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default49cf.html	(from http://localhost/default.asp?log_Year=2007&log_Month=10&log_Day=27)
22:34:09	19892/19892	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:34:07%20GMT	http://localhost/default.asp?log_Year=2007&log_Month=10&log_Day=27&distype=list	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default0a84.html	(from http://localhost/default.asp?log_Year=2007&log_Month=10&log_Day=27)
22:34:09	3780/3780	---M--	404	error ('Object%20Not%20Found')	text/html	date:Fri,%2012%20May%202017%2002:34:09%20GMT	http://localhost/common/common/Code/Code.htm	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/common/common/Code/Code.115.delayed	(from http://localhost/common/UBBCode_IE.js)
22:34:09	3780/3780	---M--	404	error ('Object%20Not%20Found')	text/html	date:Fri,%2012%20May%202017%2002:34:09%20GMT	http://localhost/common/common/HTMLUBB.htm	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/common/common/HTMLUBB.116.delayed	(from http://localhost/common/UBBCode_IE.js)
22:34:10	18477/18477	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:34:10%20GMT	http://localhost/default.asp?log_Year=2017&log_Month=1	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/defaultc88e.html	(from http://localhost/default.asp?log_Year=2017&log_Month=2)
22:34:11	18497/18497	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:34:10%20GMT	http://localhost/default.asp?log_Year=2017&log_Month=9	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default72ea.html	(from http://localhost/default.asp?log_Year=2017&log_Month=8)
22:34:12	18525/18525	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:34:12%20GMT	http://localhost/default.asp?log_Year=2007&log_Month=2	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/default883e.html	(from http://localhost/default.asp?log_Year=2007&log_Month=3)
22:34:13	18479/18479	---M--	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2002:34:12%20GMT	http://localhost/default.asp?log_Year=2008&log_Month=1	C:/Documents%20and%20Settings/xiamx/My%20Documents/travianal/localhost/defaulta292.html	(from http://localhost/default.asp?log_Year=2007&log_Month=12)
